单词,音标,词性,中文释义,单元,例句1,例句2,例句3
"dodo","/'dəʊdəʊ/","n.（名词）","渡渡鸟","07. Unit 6","1. The dodo is an extinct bird.（渡渡鸟是一种已灭绝的鸟。）|2. Dodos lived on the island of Mauritius.（渡渡鸟生活在毛里求斯岛上。）|3. The dodo became extinct in the 17th century.（渡渡鸟在17世纪灭绝了。）"
"full","/fʊl/","adj.（形容词）","满的; 满是………………的","07. Unit 6","1. The glass is full of water.（杯子装满了水。）|2. The room is full of people.（房间里挤满了人。）|3. She is full of energy.（她充满活力。）"
"as happy as a clam","/æz 'hæpi æz ə klæm/","idiom（习语）","非常高兴的, 相当满足的","07. Unit 6","1. She was as happy as a clam after winning the game.（她在赢得比赛后非常高兴。）|2. The children were as happy as clams at the beach.（孩子们在海滩上非常高兴。）|3. He's as happy as a clam with his new job.（他对新工作非常满意。）"
"maybe","/'meɪbi/","adv.（副词）","也许, 大概, 可能","07. Unit 6","1. Maybe it will rain tomorrow.（也许明天会下雨。）|2. Maybe she is right.（也许她是对的。）|3. Maybe we should go home.（也许我们应该回家。）"
"as dead as a dodo","/æz ded æz ə 'dəʊdəʊ/","idiom（习语）","彻底死亡","07. Unit 6","1. The old tradition is as dead as a dodo.（这个古老的传统彻底消失了。）|2. That idea is as dead as a dodo.（那个想法彻底过时了。）|3. The company is as dead as a dodo.（这家公司彻底倒闭了。）"
"feed","/fi:d/","v.（动词）","喂养, 饲养, 给……食物","07. Unit 6","1. She feeds the cat every morning.（她每天早上喂猫。）|2. The farmer feeds the chickens.（农民喂鸡。）|3. We need to feed the baby.（我们需要喂婴儿。）"
"surprise","/sə'praɪz/","n.（名词）","意想不到的事","07. Unit 6","1. What a pleasant surprise!（真是个令人愉快的惊喜！）|2. The party was a complete surprise.（这个聚会完全是个惊喜。）|3. She gave me a surprise gift.（她给了我一个惊喜礼物。）"
"missing","/'mɪsɪŋ/","adj.（形容词）","找不到的","07. Unit 6","1. The missing child was found safe.（失踪的孩子被安全找到了。）|2. My keys are missing.（我的钥匙找不到了。）|3. The missing person was reported to police.（失踪人员已向警方报告。）"
"wolf","/wʊlf/","n.（名词）","狼","07. Unit 6","1. The wolf howled at the moon.（狼对着月亮嚎叫。）|2. Wolves live in packs.（狼群居生活。）|3. The wolf is a wild animal.（狼是野生动物。）"
"mirror","/'mɪrə/","n.（名词）","镜子","07. Unit 6","1. She looked at herself in the mirror.（她在镜子里看自己。）|2. The mirror is broken.（镜子破了。）|3. He shaved in front of the mirror.（他在镜子前刮胡子。）"
"hunt","/hʌnt/","v.（动词）","打猎; 猎杀","07. Unit 6","1. The lion hunts for food.（狮子猎食。）|2. They went hunting in the forest.（他们去森林里打猎。）|3. The cat hunts mice.（猫捉老鼠。）"
"madly","/'mædli/","adv.（副词）","发狂地; 无法控制地","07. Unit 6","1. He ran madly down the street.（他发狂地跑下街道。）|2. She laughed madly at the joke.（她疯狂地大笑这个笑话。）|3. The dog barked madly at the stranger.（狗对陌生人疯狂地吠叫。）"
"boring","/'bɔ:rɪŋ/","adj.（形容词）","无趣的, 无聊的, 乏味的","07. Unit 6","1. This movie is very boring.（这部电影很无聊。）|2. The lecture was boring.（这个讲座很乏味。）|3. She finds the job boring.（她觉得这份工作很无趣。）"
"friendly","/'frendli/","adj.（形容词）","友好的, 友善的","07. Unit 6","1. She is a very friendly person.（她是一个非常友好的人。）|2. The dog is friendly to children.（这只狗对孩子们很友好。）|3. He gave me a friendly smile.（他给了我一个友好的微笑。）"
"pigeon","/'pɪdʒɪn/","n.（名词）","鸽子","07. Unit 6","1. The pigeon is flying in the sky.（鸽子在天空中飞翔。）|2. She feeds the pigeons in the park.（她在公园里喂鸽子。）|3. The pigeon has gray feathers.（这只鸽子有灰色的羽毛。）"
"rescue","/'reskju:/","n.（名词）","营救, 救援","07. Unit 6","1. The rescue team arrived quickly.（救援队迅速到达。）|2. She called for rescue.（她呼救。）|3. The rescue operation was successful.（救援行动成功了。）"
"arrive","/ə'raɪv/","v.（动词）","到达, 抵达","07. Unit 6","1. We will arrive at 3 o'clock.（我们将在3点到达。）|2. She arrived home late last night.（她昨晚很晚才到家。）|3. The train arrived on time.（火车准时到达。）"
"save","/seɪv/","v.（动词）","救, 拯救, 挽救","07. Unit 6","1. The doctor saved his life.（医生救了他的命。）|2. She saved the drowning child.（她救了溺水的孩子。）|3. We need to save money.（我们需要省钱。）"
"ocean","/'əʊʃən/","n.（名词）","海洋, 大海","07. Unit 6","1. The ocean is very deep.（海洋很深。）|2. We swam in the ocean.（我们在海里游泳。）|3. The ocean waves are big.（海浪很大。）"
"research","/rɪ'sɜ:tʃ/","n.（名词）","研究, 调查","07. Unit 6","1. She is doing research on cancer.（她正在研究癌症。）|2. The research shows interesting results.（研究显示了有趣的结果。）|3. He spent years on this research.（他在这项研究上花费了多年时间。）"
"several","/'sevərəl/","det.（限定词）","几个, 数个, 一些","07. Unit 6","1. I have several books.（我有几本书。）|2. Several people came to the party.（几个人来参加聚会。）|3. She has several friends.（她有几个朋友。）"
"recognise","/'rekəgnaɪz/","v.（动词）","认出; 认识; 辨认出","07. Unit 6","1. I can't recognise you in this photo.（我在这张照片里认不出你。）|2. She recognised the voice immediately.（她立即认出了这个声音。）|3. Do you recognise this place?（你认识这个地方吗？）"
"scary","/'skeəri/","adj.（形容词）","可怕的, 骇人的, 恐怖的","07. Unit 6","1. The movie was very scary.（这部电影很恐怖。）|2. She has a scary dream.（她做了一个可怕的梦。）|3. The dark forest looks scary.（黑暗的森林看起来很可怕。）"
"die out","/daɪ aʊt/","v.（动词短语）","消失; 绝迹, 灭绝","07. Unit 6","1. Many species are dying out.（许多物种正在灭绝。）|2. The old tradition is dying out.（这个古老的传统正在消失。）|3. Dinosaurs died out millions of years ago.（恐龙在数百万年前灭绝了。）"
"beaver","/'bi:və/","n.（名词）","河狸, 海狸","07. Unit 6","1. The beaver built a dam.（河狸建了一座水坝。）|2. Beavers are good swimmers.（河狸是游泳好手。）|3. The beaver has a flat tail.（河狸有一条扁平的尾巴。）"
"peaceful","/'pi:sfəl/","adj.（形容词）","和平的, 非暴力的","07. Unit 6","1. The country is peaceful now.（这个国家现在很和平。）|2. She enjoys peaceful walks in the park.（她喜欢在公园里安静地散步。）|3. The peaceful protest was successful.（和平抗议成功了。）"
"dead","/ded/","adj.（形容词）","死的, 去世的","07. Unit 6","1. The tree is dead.（这棵树死了。）|2. He has been dead for five years.（他已经去世五年了。）|3. The battery is dead.（电池没电了。）"
"kilometre","/'kɪləmi:tə/","n.（名词）","千米, 公里","07. Unit 6","1. The distance is five kilometres.（距离是五公里。）|2. She ran ten kilometres.（她跑了十公里。）|3. The school is two kilometres away.（学校距离两公里。）"
"character","/'kærəktə/","n.（名词）","(书、剧本、电影中的)人物, 角色","07. Unit 6","1. The main character is very brave.（主角很勇敢。）|2. She played the character of a teacher.（她扮演了一个教师的角色。）|3. The character development is good.（角色发展很好。）"
"island","/'aɪlənd/","n.（名词）","岛, 岛屿","07. Unit 6","1. The island is very beautiful.（这个岛很美丽。）|2. We took a boat to the island.（我们乘船去了岛上。）|3. The island has no fresh water.（这个岛没有淡水。）"
"forest","/'fɒrɪst/","n.（名词）","森林, 林区","07. Unit 6","1. The forest is very dense.（森林很茂密。）|2. We went hiking in the forest.（我们去森林里徒步旅行。）|3. The forest has many tall trees.（森林里有很多高大的树木。）"
"enough","/ɪ'nʌf/","pron.（代词）","足够","07. Unit 6","1. I have enough money.（我有足够的钱。）|2. There's enough food for everyone.（有足够的食物给每个人。）|3. She is old enough to drive.（她年龄足够开车了。）"
"knock around","/nɒk ə'raʊnd/","v.（动词短语）","悠闲地度过","07. Unit 6","1. We knocked around the city all day.（我们整天在城里闲逛。）|2. He likes to knock around the countryside.（他喜欢在乡村悠闲地度过时光。）|3. They knocked around the beach for hours.（他们在海滩上悠闲地度过了几个小时。）"
"earthquake","/'ɜ:θkweɪk/","n.（名词）","地震","07. Unit 6","1. The earthquake shook the building.（地震震动了建筑物。）|2. Many people died in the earthquake.（许多人在地震中死亡。）|3. The earthquake was very strong.（地震非常强烈。）"
"itself","/ɪt'self/","pron.（代词）","自己, 自身","07. Unit 6","1. The machine turned itself off.（机器自己关闭了。）|2. The door opened by itself.（门自己开了。）|3. The problem solved itself.（问题自己解决了。）"
"get lost","/get lɒst/","v.（动词短语）","迷路","07. Unit 6","1. I got lost in the forest.（我在森林里迷路了。）|2. She got lost on the way home.（她在回家的路上迷路了。）|3. We got lost in the big city.（我们在大城市里迷路了。）"
"museum","/mju:'zi:əm/","n.（名词）","博物馆, 博物院","07. Unit 6","1. We visited the art museum yesterday.（我们昨天参观了艺术博物馆。）|2. The museum has many ancient artifacts.（博物馆有很多古代文物。）|3. She works at the natural history museum.（她在自然历史博物馆工作。）"
"Tania","/'tænɪə/","n.（专有名词）","塔妮娅","08. Proper","1. Tania is a beautiful name.（塔妮娅是一个美丽的名字。）|2. I have a friend named Tania.（我有一个叫塔妮娅的朋友。）|3. Tania likes to dance.（塔妮娅喜欢跳舞。）"
"Dorothy","/'dɒrəθi/","n.（专有名词）","多萝西","08. Proper","1. Dorothy is a classic name.（多萝西是一个经典的名字。）|2. I know someone named Dorothy.（我认识一个叫多萝西的人。）|3. Dorothy likes to travel.（多萝西喜欢旅行。）"
"Emilia","/ə'mi:lɪə/","n.（专有名词）","埃米莉亚","08. Proper","1. Emilia is an elegant name.（埃米莉亚是一个优雅的名字。）|2. I have a friend named Emilia.（我有一个叫埃米莉亚的朋友。）|3. Emilia likes to play piano.（埃米莉亚喜欢弹钢琴。）"
"Robert","/'rɒbət/","n.（专有名词）","罗伯特","08. Proper","1. Robert is a strong name.（罗伯特是一个强壮的名字。）|2. I have a friend named Robert.（我有一个叫罗伯特的朋友。）|3. Robert likes to play chess.（罗伯特喜欢下棋。）"
"Confucius","/kən'fju:ʃəs/","n.（专有名词）","孔子","08. Proper","1. Confucius was a great Chinese philosopher.（孔子是一位伟大的中国哲学家。）|2. We study the teachings of Confucius.（我们学习孔子的教诲。）|3. Confucius lived over 2000 years ago.（孔子生活在2000多年前。）"
"Tony","/'təʊni/","n.（专有名词）","托尼","08. Proper","1. Tony is a friendly name.（托尼是一个友好的名字。）|2. I have a neighbor named Tony.（我有一个叫托尼的邻居。）|3. Tony likes to cook.（托尼喜欢做饭。）"
"Tina","/'ti:nə/","n.（专有名词）","蒂娜","08. Proper","1. Tina is a cheerful name.（蒂娜是一个开朗的名字。）|2. I have a friend named Tina.（我有一个叫蒂娜的朋友。）|3. Tina likes to sing.（蒂娜喜欢唱歌。）"
"Mia","/'mi:ə/","n.（专有名词）","米娅","08. Proper","1. Mia is a beautiful name.（米娅是一个美丽的名字。）|2. I have a friend named Mia.（我有一个叫米娅的朋友。）|3. Mia loves to sing.（米娅喜欢唱歌。）"
"Mary","/'meəri/","n.（专有名词）","玛丽","08. Proper","1. Mary is a classic name.（玛丽是一个经典的名字。）|2. I know someone named Mary.（我认识一个叫玛丽的人。）|3. Mary likes to read novels.（玛丽喜欢读小说。）"
"Jack","/dʒæk/","n.（专有名词）","杰克","08. Proper","1. Jack is my best friend.（杰克是我最好的朋友。）|2. Jack went to the store.（杰克去了商店。）|3. I met Jack at school yesterday.（我昨天在学校遇到了杰克。）"
"Josh","/dʒɒʃ/","n.（专有名词）","乔希","08. Proper","1. Josh is a friendly name.（乔希是一个友好的名字。）|2. I have a classmate named Josh.（我有一个叫乔希的同学。）|3. Josh likes to play video games.（乔希喜欢玩电子游戏。）"
"Jones","/dʒəʊnz/","n.（专有名词）","琼斯","08. Proper","1. Jones is a common surname.（琼斯是一个常见的姓氏。）|2. I know someone named Jones.（我认识一个叫琼斯的人。）|3. Jones likes to garden.（琼斯喜欢园艺。）"
"Emma","/'emə/","n.（专有名词）","埃玛","08. Proper","1. Emma is a popular name.（埃玛是一个受欢迎的名字。）|2. I know someone named Emma.（我认识一个叫埃玛的人。）|3. Emma likes to read books.（埃玛喜欢读书。）"
"Oliver","/'ɒlɪvə/","n.（专有名词）","奥利弗","08. Proper","1. Oliver is a strong name.（奥利弗是一个强壮的名字。）|2. I have a cousin named Oliver.（我有一个叫奥利弗的表兄弟。）|3. Oliver likes to play soccer.（奥利弗喜欢踢足球。）"
"Jim","/dʒɪm/","n.（专有名词）","吉姆","08. Proper","1. Jim is a short name.（吉姆是一个简短的名字。）|2. I have a neighbor named Jim.（我有一个叫吉姆的邻居。）|3. Jim likes to play basketball.（吉姆喜欢打篮球。）"
"Eric","/'erɪk/","n.（专有名词）","埃里克","08. Proper","1. Eric is a common name.（埃里克是一个常见的名字。）|2. I know someone named Eric.（我认识一个叫埃里克的人。）|3. Eric likes to play guitar.（埃里克喜欢弹吉他。）"
"Taylor","/'teɪlə/","n.（专有名词）","泰勒","08. Proper","1. Taylor is a modern name.（泰勒是一个现代的名字。）|2. I have a classmate named Taylor.（我有一个叫泰勒的同学。）|3. Taylor likes to write.（泰勒喜欢写作。）"
"Nick","/nɪk/","n.（专有名词）","尼克","08. Proper","1. Nick is a short name.（尼克是一个简短的名字。）|2. I have a cousin named Nick.（我有一个叫尼克的表兄弟。）|3. Nick likes to play tennis.（尼克喜欢打网球。）"
"Catherine","/'kæθərɪn/","n.（专有名词）","凯瑟琳","08. Proper","1. Catherine is an elegant name.（凯瑟琳是一个优雅的名字。）|2. I have a friend named Catherine.（我有一个叫凯瑟琳的朋友。）|3. Catherine likes to paint.（凯瑟琳喜欢画画。）"
"John","/dʒɒn/","n.（专有名词）","约翰","08. Proper","1. John is a traditional name.（约翰是一个传统的名字。）|2. I know someone named John.（我认识一个叫约翰的人。）|3. John likes to read.（约翰喜欢读书。）"
"Mencius","/'menʃəs/","n.（专有名词）","孟子","08. Proper","1. Mencius was a disciple of Confucius.（孟子是孔子的弟子。）|2. We read the works of Mencius in class.（我们在课堂上读孟子的著作。）|3. Mencius is known for his moral philosophy.（孟子以其道德哲学而闻名。）"
"lunar month","/'lu:nə mʌnθ/","n.（名词短语）","太阴月; 朔望月","08. Proper","1. A lunar month is about 29.5 days.（一个太阴月大约是29.5天。）|2. The Chinese calendar is based on lunar months.（中国农历基于太阴月。）|3. One lunar month has four phases.（一个太阴月有四个阶段。）"
"ethics and the rule of law","/'eθɪks ænd ðə ru:l ʌv lɔ:/","n.（名词短语）","道德与法治","08. Proper","1. Ethics and the rule of law are important in society.（道德与法治在社会中很重要。）|2. We study ethics and the rule of law in school.（我们在学校学习道德与法治。）|3. Ethics and the rule of law help maintain order.（道德与法治有助于维护秩序。）"
"Double Fifth Festival","/'dʌbəl fɪfθ 'festɪvəl/","n.（名词短语）","重午节","08. Proper","1. Double Fifth Festival is another name for Dragon Boat Festival.（重午节是端午节的另一个名字。）|2. Double Fifth Festival falls on the fifth day of the fifth lunar month.（重午节在农历五月初五。）|3. People celebrate Double Fifth Festival with dragon boat races.（人们用龙舟比赛庆祝重午节。）"
"students' union","/'stju:dənts 'ju:njən/","n.（名词短语）","学生会","08. Proper","1. The students' union organizes many activities.（学生会组织许多活动。）|2. I joined the students' union last year.（我去年加入了学生会。）|3. The students' union represents all students.（学生会代表所有学生。）"
"Dragon Boat Festival","/'drægən bəʊt 'festɪvəl/","n.（名词短语）","端午节","08. Proper","1. Dragon Boat Festival is a traditional Chinese holiday.（端午节是中国的传统节日。）|2. We eat zongzi during Dragon Boat Festival.（我们在端午节吃粽子。）|3. Dragon Boat Festival is in May or June.（端午节在五月或六月。）"
"dragon boat race","/'drægən bəʊt reɪs/","n.（名词短语）","龙舟比赛","08. Proper","1. Dragon boat race is a traditional Chinese sport.（龙舟比赛是中国的传统运动。）|2. We watched the dragon boat race on TV.（我们在电视上观看了龙舟比赛。）|3. Dragon boat race requires teamwork.（龙舟比赛需要团队合作。）"
"Beijing opera","/'beɪdʒɪŋ 'ɒpərə/","n.（名词短语）","京剧","08. Proper","1. Beijing opera is a traditional Chinese art form.（京剧是一种传统的中国艺术形式。）|2. I watched Beijing opera at the theater.（我在剧院观看了京剧。）|3. Beijing opera has beautiful costumes and makeup.（京剧有美丽的服装和化妆。）"
"Alice's Adventures in Wonderland","/'ælɪsɪz əd'ventʃəz ɪn 'wʌndəlænd/","n.（专有名词）","《爱丽丝漫游奇境记》","08. Proper","1. Alice's Adventures in Wonderland is a famous book.（《爱丽丝漫游奇境记》是一本著名的书。）|2. I read Alice's Adventures in Wonderland when I was young.（我小时候读过《爱丽丝漫游奇境记》。）|3. Alice's Adventures in Wonderland was written by Lewis Carroll.（《爱丽丝漫游奇境记》是刘易斯·卡罗尔写的。）"
"Great Bear Rainforest","/greɪt beə 'reɪnfɒrɪst/","n.（专有名词）","大熊雨林","08. Proper","1. The Great Bear Rainforest is in Canada.（大熊雨林位于加拿大。）|2. We visited the Great Bear Rainforest last summer.（我们去年夏天参观了大熊雨林。）|3. The Great Bear Rainforest is home to many animals.（大熊雨林是许多动物的家园。）"
"the Indian Ocean","/ði 'ɪndɪən 'əʊʃən/","n.（专有名词）","印度洋","08. Proper","1. The Indian Ocean is very large.（印度洋非常大。）|2. Many countries border the Indian Ocean.（许多国家与印度洋接壤。）|3. The Indian Ocean is home to many fish.（印度洋是许多鱼类的家园。）"
"Canada","/'kænədə/","n.（专有名词）","加拿大","08. Proper","1. Canada is a beautiful country.（加拿大是一个美丽的国家。）|2. I want to visit Canada someday.（我想有一天去加拿大旅游。）|3. Canada is famous for maple syrup.（加拿大以枫糖浆而闻名。）"
"Mexico","/'meksɪkəʊ/","n.（专有名词）","墨西哥","08. Proper","1. Mexico is a country in North America.（墨西哥是北美洲的一个国家。）|2. I want to visit Mexico City.（我想去墨西哥城旅游。）|3. Mexico is famous for tacos and tequila.（墨西哥以玉米饼和龙舌兰酒而闻名。）"
